id,name,ticker,trading_type,settlement_type,enabled,description
84,Sony,SONY,CEDEARS,ONE_WORKING_DAY,true,"Sony Group es un conglomerado que diseña, desarrolla, produce y vende equipos, instrumentos y dispositivos electrónicos en todo el mundo, tanto para uso personal como profesiona. Al mismo tiempo distribuye contenidos de juegos, videos, música, consolas, periféricos y mas, como por ejemplo la Play Station. Dentro de sus subsidiarias podemos encontrar Sony Pictures Entertainment que produce películas y series."
314,Virgin Galactic Holdings,SPCE,CEDEARS,ONE_WORKING_DAY,true,"Virgin Galactic Holdings, Inc. es una compañía pionera en vuelos aeroespaciales comerciales, se centra principalmente en ofrecerlos tanto a investigadores como particulares. También desarrolla patentes y tecnologías orientadas a este rubro."
4,Spotify,SPOT,CEDEARS,ONE_WORKING_DAY,true,Spotify Technology SA brinda servicios de transmisión de audio en todo el mundo. Ofrece un acceso ilimitado a su catálogo de música y podcasts. Su negocio radica en suscripciones pagas o publicidad en caso de suscripciones gratuitas. A diciembre de 2020 su plataforma incluía 345 millones de usuarios activos mensuales y 155 millones de suscripciones premium en casi 100 países.
477,ETF Alcista 3X S&P 500,SPXL,CEDEARS,ONE_WORKING_DAY,true,"ETF busca triplicar el rendimiento diario del S&P 500. Extremadamente volátil, solo para trading de corto plazo."
34,ETF S&P 500,SPY,CEDEARS,ONE_WORKING_DAY,true,"El Standard & Poor's Depositary Receipts Trust Series I es el ETF más reconocido y operado de Estados Unidos. Lidera el ranking por mayor cantidad de AUM (Assets Under Management) y volumen operado diario. El ETF sigue al índice S&P 500, el cual es reconocido como punto de referencia para analizar el rendimiento del Mercado de Valores de Estados Unidos. Invierte en las 500 empresas m‡s grandes del mercado, sin necesidad de tener una gran Market Cap."
313,Stellantis,STLA,CEDEARS,ONE_WORKING_DAY,true,"Stellantis NV fabrica y comercializa automóviles y vehículos comerciales. También fabrica productos metalúrgicos y sistemas de producción para la industria automovilística, y posee editoriales y aseguradoras."
308,StoneCo,STNE,CEDEARS,ONE_WORKING_DAY,true,StoneCo Ltd. es un proveedor líder de soluciones tecnológicas financieras que permiten a los usuarios llevar a cabo operaciones de ecommerce a través de distintos canales.
336,Skyworks Solutions,SWKS,CEDEARS,ONE_WORKING_DAY,false,"Skyworks Solutions, Inc. una compañia de semiconductores inalambricos diseña y fabrica soluciones de sistemas de radio frecuencia y semiconductores para aplicaciones de comunicación móvil. Provee módulos delanteros, subsistemas de radio frecuencia y soluciones de sistemas para clientes de celulares e infraestructura en todo el mundo."
438,AT&T,T,CEDEARS,ONE_WORKING_DAY,true,"AT&T Inc. opera como una sociedad de cartera de comunicaciones. A través de sus subsidiarias y filiales, ofrece servicios de telefonía local y de larga distancia, comunicaciones inalámbricas y de datos, acceso a Internet y mensajería, televisión por satélite y basada en IP, equipos de telecomunicaciones y servicios de publicidad y publicación de directorios."
468,Atlassian,TEAM,CEDEARS,ONE_WORKING_DAY,true,"Empresa de software colaborativo conocida por productos como Jira y Trello, ampliamente usados en entornos de trabajo remoto."
207,Tenaris,TEN,CEDEARS,ONE_WORKING_DAY,true,Tenaris vende productos de acero y proporciona servicios relaciones para la industria del petróleo y gas. Opera a lo largo del mundo y es una subsidiaria de Techint Holdings.
235,Toyota Motor,TM,CEDEARS,ONE_WORKING_DAY,true,"Toyota Motor Corporation diseña, fabrica, ensambla y vende vehículos de pasajeros, minivans y vehículos comerciales, y piezas y accesorios relacionados. Además, la compañía ofrece camionetas bajo el nombre de Tacoma; minivans; y camiones y autobuses. Opera en Japón, América del Norte, Europa, Asia, América Central y del Sur, Oceanía, África y Medio Oriente."
447,Thermo Fisher Scientific,TMO,CEDEARS,ONE_WORKING_DAY,true,"Thermo Fisher Scientific, Inc. fabrica instrumentos científicos, de consumo y químicos. Ofrece instrumentos analíticos, equipo de laboratorio, Software, servicios, de consumo, reactivos, químicos, y provisiones a empresas farmacéuticas y biotecnológicas, hospitales y laboratorios, universidades, instituciones de estudios y agencias de Estado."
497,ProShares UltraPro QQQ,TQQQ,CEDEARS,ONE_WORKING_DAY,true,ETF que busca rendimientos diarios 3 veces (3x) el desempeño del índice Nasdaq-100. Uso táctico; alto riesgo por el apalancamiento y el rebalanceo diario.
216,TripAdvisor Inc,TRIP,CEDEARS,ONE_WORKING_DAY,true,"TripAdvisor Inc. opera como una empresa de viajes online. Lo hace en dos segmentos, hoteles, medios y plataforma; y experiencias y comidas. También administra y opera otras marcas de medios de viajes que brindan a los usuarios los recursos integrales de planificación de viajes y viajes en la industria de viajes."
15,Tesla,TSLA,CEDEARS,ONE_WORKING_DAY,true,"Tesla Inc diseña, desarrolla, fabrica y vende vehículos eléctricos y sistemas de almacenamiento y generación de energía en varios países del mundo. Por un lado su negocia centra su atención en el segmento automotriz con la fabricación de vehículos eléctricos y desarrollando un software de conducción automática mediante la utilización de inteligencia artificial. Por otro lado, también centra sus esfuerzos en sistemas de generación de energía alternativa, como paneles solares tanto para uso comercial como residencial."
367,TSMC,TSM,CEDEARS,ONE_WORKING_DAY,true,"Taiwan Semiconductor Manufacturing Company, Ltd comercializa y fabrica circuitos integrados. Estos se usan en computadoras, comunicación, artículos electrónicos de consumo, automotores e empresas de equipo industrial."
5,Twitter (suspendida),TWTR,CEDEARS,ONE_WORKING_DAY,false,"El 28/10/2022 se oficializó la compra de Twitter Inc. por parte de Elon Musk. Banco Comafi, en su carácter de emisor del programa, comunicó el impacto que esta adquisición tiene en los CEDEARs de Twitter. Por el momento, hasta que concluya dicho proceso no se podrá ni comprar ni vender CEDEARs de Twitter Inc., ya que el mercado BYMA suspendió su cotización. Te estaremos avisando ni bien haya alguna novedad. \nTwitter Inc, en su raíz, es una plataforma global para la libre expresión pública y conversación en tiempo real. Permite a los usuarios crear, distribuir y descubrir contenido. Al mismo tiempo ofrece la posibilidad de hacer transmisiones en vivo a todas partes del mundo. Por otro lado proporciona productos y servicios promocionados, al igual que cuenta y tendencias, que permiten a los anunciantes promocionar sus marcas, productos y servicios."
205,Ternium (CEDEAR),TXR,CEDEARS,ONE_WORKING_DAY,true,"Ternium funciona a través del cemento de acero y minería. El segmento de acero produce losas, barras, vigas entre otras cosas. Mientras que el segmento minero comercializa hierro y gránulos. Vende sus productos a una gran cantidad de países latinoamericanos y a Estados Unidos. Pertenece a Techint Holdings."
79,Uber,UBER,CEDEARS,ONE_WORKING_DAY,true,"Uber Technologies Inc desarrolla y respalda aplicaciones de tecnología patentada que permites a proveedores independientes de viajes compartidos realizar transacciones con pasajeros y consumidores de todo el mundo. Sus socios conductores ofrecen ofrecen servicios de viajes compartidos y transporte de mercadería con vehículos personales a través de la aplicación. Por otro lado, los consumidores finales se hacen del servicios para ser trasladarse o enviar mercadería de un punto a otro. Dentro de sus subsidiarias encontramos a a Uber Eats que permite el delivery desde múltiples restaurantes hasta los consumidores."
442,Unilever,UL,CEDEARS,ONE_WORKING_DAY,true,"Unilever PLC fabrica productos de cuidado personal. Ofrece bienes de consumo, alimentos, detergentes, fragancias, productos de belleza, hogar y para el cuidado personal. Atiende a clientes en todo el mundo."
445,UnitedHealth,UNH,CEDEARS,ONE_WORKING_DAY,true,UnitedHealth Group Incorporated posee y administra sistemas de salud organizados. Provee productos y recursos a empresarios para planear y gestionar beneficios de empleados. Atiende a clientes en todo el mundo.
443,Upstart,UPST,CEDEARS,ONE_WORKING_DAY,true,"Upstart Holdings, Inc. opera como una sociedad de cartera. La Compañía, a través de sus subsidiarias, proporciona una plataforma de préstamos de inteligencia artificial (IA) basada en la nube para mejorar el acceso al crédito y al mismo tiempo reducir el riesgo y los costos de los préstamos para los socios bancarios."
480,ETF Uranio Global,URA,CEDEARS,ONE_WORKING_DAY,true,"ETF de uranio y energía nuclear. Muy volátil y cíclico, depende de políticas energéticas."
488,ETF Petróleo de EE.UU.,USO,CEDEARS,ONE_WORKING_DAY,true,Busca reflejar el rendimiento del precio del petróleo crudo WTI (West Texas Intermediate) mediante contratos de futuros. Es una forma de invertir en la materia prima sin poseer barriles físicos.
98,Visa,V,CEDEARS,ONE_WORKING_DAY,true,"La Compañía brinda una red de pagos electrónicos que facilita el comercio mundial mediante la transferencia de valor y de información entre las instituciones financieras, comerciantes, consumidores, empresas y entidades gubernamentales. Sus principales clientes son las instituciones financieras, para las que presta servicios de procesamiento de pago de productos y plataformas, incluidas las plataformas de los consumidores de crédito, débito, prepagadas y los pagos comerciales."
212,Vale SA,VALE,CEDEARS,ONE_WORKING_DAY,true,"Vale S.A. fue fundada en 1942 y tiene su sede en Río de Janeiro, Brasil. La compañía opera a través de minerales ferrosos y segmentos de metales base. El segmento de minerales ferrosos produce y extrae mineral de hierro y gránulos, manganeso, ferroalloys y otros productos ferrosos; y proporciona servicios logísticos relacionados."
419,ETF Mercados Desarrollados,VEA,CEDEARS,ONE_WORKING_DAY,true,"Un ETF que ofrece una forma eficiente de invertir en mercados desarrollados fuera de los EE. UU, incluyendo acciones de empresas de Europa y Asia."
474,ETF Dividendos Crecientes,VIG,CEDEARS,ONE_WORKING_DAY,true,ETF enfocado en empresas con historial de aumentos constantes de dividendos. Se enfoca en rastrear el rendimiento de un índice de empresas que tienen un historial de aumento de dividendos a lo largo del tiempo. Brinda exposición a compañías financieramente sólidas y comprometidas con el crecimiento constante de sus pagos de dividendos.
73,Vista Oil & Gas,VIST,CEDEARS,ONE_WORKING_DAY,true,Vista Oil & Gas es una compañía energética dedicada a la explotación y producción de petróleo y gas. En la actualidad se posiciona como el noveno productor de gas de la región y segundo de shale oil. Empezó a cotizar en el mercado estadounidense en 2019.
487,Vertex Pharmaceuticals,VRTX,CEDEARS,ONE_WORKING_DAY,true,Biofarmacéutica centrada en tratamientos innovadores para enfermedades graves como la fibrosis quística.
498,iPath Serie B VIX de Corto Plazo sobre Futuros del S&P 500 ETN,VXX,CEDEARS,ONE_WORKING_DAY,true,VXX intenta subir cuando aumenta el “miedo” del mercado. Lo hace invirtiendo en contratos de futuros ligados al VIX (el índice de volatilidad del S&P 500).
372,Verizon Communications,VZ,CEDEARS,ONE_WORKING_DAY,true,"Verizon Communications Inc. es una empresa global de telecomunicaciones. Ofrece servicios de datos, servicios inalámbricos y de Internet en el mercado estadounidense."
220,Wells Fargo,WFC,CEDEARS,ONE_WORKING_DAY,true,"Wells Fargo & Company, una compañía de servicios financieros diversificados, proporciona productos y servicios financieros comerciales y de banca, inversiones, hipotecas y de consumo en los Estados Unidos e internacionalmente. Funciona a través de cuatro segmentos: banca y préstamos de consumo, Banca comercial, Banca corporativa y de inversión, y gestión de riqueza e inversión."
74,Walmart,WMT,CEDEARS,ONE_WORKING_DAY,true,Wal-Mart Stores Inc es una corporación multinacional de tiendas de origen estadounidense que opera cadenas de supermercados. Opera en más de 28 países con tiendas físicas y ofrece también un servicios de venta online.
222,United States Steel Corp,X,CEDEARS,ONE_WORKING_DAY,false,US Steel fue adquirida por Nippon Steel el 18/06/2025 y dejó de cotizar en NYSE. Los tenedores de CEDEARS recibirán compensación en efectivo. Pendiente confirmación de fechas de pago.
424,ETF Sector Materiales,XLB,CEDEARS,ONE_WORKING_DAY,true,"Este ETF ofrece exposición a empresas del sector de materiales básicos, incluidas aquellas que producen productos químicos, metales y minería."
422,ETF Sector Comunicación,XLC,CEDEARS,ONE_WORKING_DAY,true,"Este ETF incluye empresas de servicios de comunicación, como telecomunicaciones y medios digitales."
92,ETF Sector Energético,XLE,CEDEARS,ONE_WORKING_DAY,true,"El ETF Energy Select SPDR Fund tiene como objetivo seguir a un índice compuesto por empresas relacionadas a la perforación de yacimiento, al crudo y gas natural y otros servicios similares relacionados con la energía. Las empresas a su vez forman parte del ETF SPY."
93,ETF Sector Financiero,XLF,CEDEARS,ONE_WORKING_DAY,true,"El ETF Financial Select Sector SPDR Fund tiene como objetivo replicar los resultados de inversión del sector de finanzas del índice S&P 500. Podemos encontrar empresas de seguros, bancos comerciales, mercados de capitales, fideicomisos de inversión inmobiliaria, ahorro y financiación hipotecaria."
425,ETF Sector Industrial,XLI,CEDEARS,ONE_WORKING_DAY,true,"Un ETF que se enfoca en empresas del sector industrial, como manufactura y transporte, brindando oportunidades en la economía industrial."
426,ETF Sector Tecnológico,XLK,CEDEARS,ONE_WORKING_DAY,true,"Este ETF invierte en empresas de tecnología, incluyendo gigantes del software, hardware y servicios tecnológicos, aprovechando la innovación digital."
428,ETF Sector Bienes de Consumo Básico,XLP,CEDEARS,ONE_WORKING_DAY,true,"Este ETF se especializa en empresas que producen bienes de consumo básico, como alimentos y productos de limpieza, que generalmente son menos sensibles a las fluctuaciones económicas."
429,ETF Sector Inmobiliario,XLRE,CEDEARS,ONE_WORKING_DAY,true,"Un ETF que ofrece exposición al sector inmobiliario, que involucran propiedades comerciales y residenciales."
478,ETF Sector Servicios Públicos,XLU,CEDEARS,ONE_WORKING_DAY,true,"ETF sigue empresas de servicios esenciales como agua, gas, energía eléctrica, entre otras. Baja volatilidad, buenos dividendos."
427,ETF Sector Salud,XLV,CEDEARS,ONE_WORKING_DAY,true,"Un ETF que se centra en el sector de salud, invirtiendo en empresas farmacéuticas, biotecnológicas y de servicios de salud."
423,ETF Sector Consumo Discrecional,XLY,CEDEARS,ONE_WORKING_DAY,true,"Un ETF que invierte en empresas que producen bienes y servicios considerados no esenciales, como automóviles y ropa, ideal para captar las variaciones que puedan haber en el consumo."
219,Exxon Mobil Corporation,XOM,CEDEARS,ONE_WORKING_DAY,true,"Exxon Mobil Corporation explora y produce petróleo crudo y gas natural en los Estados Unidos e internacionalmente. Funciona a través de segmentos aguas arriba, aguas abajo y químicos. La compañía también participa en la fabricación, el comercio, el transporte y la venta de petróleo crudo, gas natural, productos de petróleo, petroquímicos y otros productos especializados; fabrica y vende petroquímicos, incluidas olefinas, poliolefinas, aromáticos y varios otros petroquímicos; y captura y almacena carbono, hidrógeno y biocombustibles."
100,Block,XYZ,CEDEARS,ONE_WORKING_DAY,true,"Square, Inc. es una empresa estadounidense de servicios financieros , servicios comerciales y pagos móviles con sede en San Francisco , California . La empresa comercializa tanto software como hardware de pagos y se ha expandido a servicios para pequeñas empresas de diferentes rubros."
72,Zoom,ZM,CEDEARS,ONE_WORKING_DAY,true,"Zoom Video también conocido como zoom es un programas de videollamadas  accesibles desde computadoras, teléfonos móviles y tabletas, tanto para uso personal como profesional."
347,AE38,AE38,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de enero de 2038
462,AL29,AL29,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales. Vencimiento el 9 de julio de 2029
334,AL30,AL30,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2030
346,AL35,AL35,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2035
348,AL41,AL41,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2041
408,BPOA7,BPOA7,BOND,ONE_WORKING_DAY,true,BONO PARA LA RECONSTRUCCIÓN DE UNA ARGENTINA LIBRE -SERIE 1 A -VENCIMIENTO 1 DE NOVIEMBRE DE 2027
409,BPOC7,BPOC7,BOND,ONE_WORKING_DAY,true,BONO PARA LA RECONSTRUCCIÓN DE UNA ARGENTINA LIBRE -SERIE 1 C -VENCIMIENTO 1 DE NOVIEMBRE DE 2027
410,BPOD7,BPOD7,BOND,ONE_WORKING_DAY,true,BONO PARA LA RECONSTRUCCIÓN DE UNA ARGENTINA LIBRE -SERIE 1 D -VENCIMIENTO 1 DE NOVIEMBRE DE 2027
379,BPY26,BPY26,BOND,ONE_WORKING_DAY,true,BONO PARA LA RECONSTRUCCIÓN DE UNA ARGENTINA LIBRE -SERIE 3 -VENCIMIENTO 31 DE MAYO DE 2026. Considerar que la lamina mínima de operación es de 100 valores nominales y es necesario comprar y vender de a multiplos de 100 valores nominales.
463,GD29,GD29,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales. Vencimiento el 9 de julio de 2029
317,GD30,GD30,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2030
349,GD35,GD35,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2035
350,GD38,GD38,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de enero de 2038
351,GD41,GD41,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales y vencimiento el 9 de julio de 2041
464,GD46,GD46,BOND,ONE_WORKING_DAY,true,Bono de la Nación Argentina emitido en dólares estadounidenses con pago de intereses y amortizaciones semestrales. Vencimiento el 9 de julio de 2046
493,M10N5 (Vencimiento 10/11),M10N5,BOND,CONTADO,false,Letra del tesoro nacional en pesos a tasa tamar con vencimiento 10 de noviembre de 2025
496,M16E6 (Vencimiento 16/01),M16E6,BOND,CONTADO,false,Letra del tesoro nacional en pesos a tasa tamar con vencimiento 16 de enero de 2026
532,M31G6,M31G6,BOND,ONE_WORKING_DAY,true,Letra del Tesoro Nacional capitalizable en pesos con vencimiento el 31 de Agosto del 2026
466,M31L5 (Vencimiento 31/07),M31L5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 31/07 y recibirás el valor total de $1,11809   por cada nominal que tengas en tenencia al cierre del 30/07"
342,S01L4 (Vencimiento 01/07),S01L4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 01/07 y recibirás el valor total de $ 1,05645 por cada nominal que tengas en tenencia al cierre del 28/06"
483,S10L5,S10L5,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 10 de julio de 2025
460,S10N5 (Vencimiento 10/11),S10N5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 10/11 y recibirás el valor total de $1,22254 por cada nominal que tengas en tenencia al cierre del 07/11"
381,S11N4 (Vencimiento 11/11),S11N4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 11/10 y recibirás el valor total de $ 1.09103 por cada nominal que tengas en tenencia al cierre del 08/11
352,S12L4 (Vencimiento 12/07),S12L4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 12/07 y recibirás el valor total de $ 1,05033 por cada nominal que tengas en tenencia al cierre del 11/07"
388,S12S5 (Vencimiento 12/09),S12S5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 12/09 y recibirás el valor total de $ 1,5898  por cada nominal que tengas en tenencia al cierre del 11/09"
355,S13D4 (Vencimiento 13/12),S13D4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 13/12 y recibirás el valor total de $ 1.26832 por cada nominal que tengas en tenencia al cierre del 12/12
353,S13S4 (Vencimiento 13/09),S13S4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 13/09 y recibirás el valor total de $ 1,13142 por cada nominal que tengas en tenencia al cierre del 12/09"
384,S14F5 (Vencimiento 14/02),S14F5,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 14/02 y recibirás el valor total de $ 1.21236 por cada nominal que tengas en tenencia al cierre del 13/02
341,S14J4 (Vencimiento 14/06),S14J4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 14/06 y recibirás el valor total de $ 1,03346 por cada nominal que tengas en tenencia al cierre del 13/06"
385,S14M5 (Vencimiento 14/03),S14M5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 14/04 y recibirás el valor total de $ 1,2596  por cada nominal que tengas en tenencia al cierre del 13/03"
337,S14O4 (Vencimiento 14/10),S14O4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 14/10 y recibirás el valor total de $ 1.131902 por cada nominal que tengas en tenencia al cierre del 10/10
402,S15G5 (Vencimiento 15/08),S15G5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 15/08 y recibirás el valor total de $ 1,4679  por cada nominal que tengas en tenencia al cierre del 14/08. Fecha de pago 18/08/25"
386,S16A5(Vencimiento 16/04),S16A5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 16/05 y recibirás el valor total de $ 1,3121 por cada nominal que tengas en tenencia al cierre del 16/04"
494,S16E6 (Vencimiento 16/01),S16E6,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento 16 de enero de 2026
345,S16G4 (Vencimiento 16/08),S16G4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 16/08 y recibirás el valor total de $ 1,09347 por cada nominal que tengas en tenencia al cierre del 15/08"
387,S16Y5(Vencimiento 16/05),S16Y5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 16/05 y recibirás el valor total de $1,3686 por cada nominal que tengas en tenencia al cierre del 15/05"
364,S17E5 (Vencimiento 17/01),S17E5,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 17/01 y recibirás el valor total de $ 1.31185 por cada nominal que tengas en tenencia al cierre del 16/01
380,S18J5,S18J5,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 18 de Junio de 2025.
343,S26L4 (Vencimiento 26/07),S26L4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 26/07 y recibirás el valor total de $ 1,09012 por cada nominal que tengas en tenencia al cierre del 25/07"
495,S27F6,S27F6,BOND,ONE_WORKING_DAY,true,Letra del tesoro nacional capitalizable en pesos con vencimiento 27 de febrero de 2026
390,S28A5 (Vencimiento 28/04),S28A5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 28/04 y recibirás el valor total de $ 1,36861 por cada nominal que tengas en tenencia al cierre del 25/04"
338,S28F5,S28F5,BOND,ONE_WORKING_DAY,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 28 de febrero de 2025
465,S28N5 (Vencimiento 28/11),S28N5,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 28 de noviembre de 2025
383,S29G5,S29G5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 29/08 y recibirás el valor total de $ 1,577 por cada nominal que tengas en tenencia al cierre del 28/08"
339,S29N4 (Vencimiento 29/11),S29N4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 29/11 y recibirás el valor total de $ 1.34983 por cada nominal que tengas en tenencia al cierre del 28/11
481,S29Y6,S29Y6,BOND,ONE_WORKING_DAY,true,Letra del tesoro nacional capitalizable en pesos con vencimiento el 29 de mayo de 2026
500,S30A6,S30A6,BOND,ONE_WORKING_DAY,true,Letra del Tesoro Nacional capitalizable en pesos con vencimiento el 30 de abril de 2026
344,S30G4 (Vencimiento 30/08),S30G4,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 30/08 y recibirás el valor total de $ 1,13238 por cada nominal que tengas en tenencia al cierre del 29/08"
382,S30J5,S30J5,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 30 de junio de 2025.
501,S30O6,S30O6,BOND,ONE_WORKING_DAY,true,Letra del Tesoro Nacional capitalizable en pesos con vencimiento el 30 de Octubre del 2026
354,S30S4 (Vencimiento 30/09),S30S4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 30/09 y recibirás el valor total de $ 1.13142 por cada nominal que tengas en tenencia al cierre del 27/09
393,S30S5 (Vencimiento 30/09),S30S5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 30/09 y recibirás el valor total de $ 1,5961  por cada nominal que tengas en tenencia al cierre del 29/09"
391,S30Y5 (Vencimiento 30/05),S30Y5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 30/05 y recibirás el valor total de $1,3633por cada nominal que tengas en tenencia al cierre del 29/05"
320,S31E5(Vencimiento 31/01),S31E5,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 31 de enero de 2025
530,S31G6,S31G6,BOND,ONE_WORKING_DAY,true,Letra del Tesoro Nacional capitalizable en pesos con vencimiento el 31 de Agosto del 2026
392,S31L5 (Vencimiento 31/07),S31L5,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 31/07 y recibirás el valor total de $1.4774   por cada nominal que tengas en tenencia al cierre del 30/07
340,S31M5 (Vencimiento 31/03),S31M5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 31/03 y recibirás el valor total de $ 1,55582  por cada nominal que tengas en tenencia al cierre del 28/03"
389,S31O4 (Vencimiento 31/10),S31O4,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 31/10 y recibirás el valor total de $ 1.037500 por cada nominal que tengas en tenencia al cierre del 30/10
461,S31O5 (Vencimiento 31/10),S31O5,BOND,CONTADO,false,"Recordá que esta letra estará venciendo el 31/10/25 y recibirás el valor total de $ 1,32821 por cada nominal que tengas en tenencia al cierre del 30/10/25"
411,T13F6 (Vencimiento 13/2),T13F6,BOND,CONTADO,true,Bono del Tesoro Nacional Capitalizable en Pesos con vencimiento el 13 de febrero 2026
404,T15D5 (Vencimiento 15/12),T15D5,BOND,CONTADO,false,Bono del tesoro nacional capitalizable en pesos con vencimiento el 15 de diciembre de 2025
459,T15E7,T15E7,BOND,ONE_WORKING_DAY,true,Bono del Tesoro Nacional Capitalizable en Pesos con vencimiento el 15 de enero de 2027
403,T17O5 (Vencimiento 17/10),T17O5,BOND,CONTADO,false,Recordá que esta letra estará venciendo el 17/10 y recibirás el valor total de $ 1.5865  por cada nominal que tengas en tenencia al cierre del 16/10
326,T2V4,T2V4,BOND,ONE_WORKING_DAY,false,Bono del tesoro nacional vinculado al dólar estadounidense + 0.5% con pago de intereses semestrales y vencimiento el 30 de septiembre de 2024
324,T2X4 (Vencimiento 26/07),T2X4,BOND,CONTADO,false,"Recordá que este bono estará venciendo el 26/07 y recibirás el valor total de $ 15,8562408 por cada nominal que tengas en tenencia al cierre del 25/07"
322,T2X5 (Vencimiento 14/02),T2X5,BOND,CONTADO,false,Recordá que este bono estará venciendo el 14/02 y recibirás el valor total de $ 6.6473163 por cada nominal que tengas en tenencia al cierre del 13/02
502,T30A7,T30A7,BOND,ONE_WORKING_DAY,true,Bono del Tesoro Nacional capitalizable en pesos con vencimiento el 30 de Abril del 2027
484,T30E6(Vencimiento 30/01),T30E6,BOND,CONTADO,false,Letra del tesoro nacional capitalizable en pesos con vencimiento el 30 de enero de 2026
430,T30J6,T30J6,BOND,ONE_WORKING_DAY,true,Bono del Tesoro Nacional Capitalizable en Pesos con vencimiento el 30 de junio 2026
319,T4X4 (Vencimiento 14/10),T4X4,BOND,CONTADO,false,Recordá que este bono estará venciendo el 14/10 y recibirás el valor total de $ 5.869692 por cada nominal que tengas en tenencia al cierre del 10/10
321,T5X4,T5X4,BOND,ONE_WORKING_DAY,false,Bono del tesoro nacional en pesos ajustado por CER con vencimiento el 13 de diciembre de 2024
327,TDE25,TDE25,BOND,ONE_WORKING_DAY,false,Bono de laa Nación Argentina en moneda dual con vencimiento el 31 de enero de 2025
325,TDG24,TDG24,BOND,ONE_WORKING_DAY,false,Bono de la Nación Argentina en moneda dual con vencimiento el 30 de agosto de 2024
377,TO26,TO26,BOND,ONE_WORKING_DAY,true,Bonos del tesoro nacional en pesos a tasa fija vencimiento 17 de octubre de 2026
457,TTD26,TTD26,BOND,ONE_WORKING_DAY,true,Bono del Tesoro Nacional en Pesos a Tasa Dual con vencimiento el 15 de Diciembre de 2026
